"objectid","cef_disturb_group","cef_disturb_group_rank","cef_disturb_sub_group","cef_disturb_sub_group_rank","source_short_name","cef_extraction_date","cef_human_disturb_flag","area_km2","geom"
"1103","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0178841899999369","0106000020BD0B0000010000000103000000010000001C00000000000000A49737414033333357151D4198999919A3973741C0CCCCCC56151D4130333333A69737410000000040151D4130333333B8973741C0CCCCCCFA141D4100000080CC973741A099999909141D41686666E62497374100000000C2131D41000000002197374100000000A8141D41686666660D9737416066666644151D41D0CCCCCC0C9737410000000044151D41303333330C973741A099999943151D41686666E60B973741403333335B151D41303333B30D973741C0CCCCCC88151D41000000000D97374100000000A0151D41303333330B97374160666666DE151D41989999190B973741C0CCCCCCE0151D41989999990A973741A0999999E3151D41000000801D97374160666666D8151D41686666665097374140333333AD151D41686666665997374100000000A0151D4198999999739737414033333379151D41000000007A9737416066666668151D4168666666869737410000000064151D41000000008B97374100000000A0151D41000000808D973741C0CCCCCCC0151D419899999996973741A09999999F151D41D0CCCC4CA3973741C0CCCCCC5E151D4100000000A59737410000000058151D4100000000A49737414033333357151D41"
"1109","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00445922500001192","0106000020BD0B0000010000000103000000010000002400000000000080FECB3741C0CCCCCCEA131D4198999919EECB374160666666EE131D4130333333E2CB374140333333F1131D41D0CCCC4CE0CB3741C0CCCCCC16141D41303333B3DECB37414033333357141D4100000080D6CB374160666666A6141D41D0CCCCCCD3CB374140333333CB141D4168666666C9CB374140333333F1141D4168666666C3CB37414033333309151D41686666E6BDCB3741C0CCCCCC2C151D4130333333B8CB3741C0CCCCCC46151D41D0CCCC4CB6CB3741000000005E151D4100000080B7CB37416066666676151D41D0CCCCCCBDCB37414033333393151D4130333333C8CB3741A0999999BB151D41D0CCCCCCC9CB374140333333E1151D41686666E6CACB3741403333330B161D4168666666CACB37410000000028161D4130333333D2CB37416066666620161D41D0CCCCCCDBCB3741C0CCCCCC08161D41D0CCCCCCDFCB3741C0CCCCCCE2151D41D0CCCCCCE4CB374100000000C2151D41D0CCCCCCE6CB3741C0CCCCCC9C151D41686666E6E3CB3741A099999979151D4198999919E3CB3741A099999947151D4100000080E4CB37416066666628151D4100000080E7CB374100000000FA141D4168666666EACB3741A0999999D3141D4100000000F1CB3741A0999999B3141D4168666666FACB3741A099999993141D4100000000FFCB37416066666674141D416866666600CC3741C0CCCCCC46141D4100000000FDCB3741000000001A141D4198999999FCCB3741A099999901141D4198999999FDCB374160666666F6131D4100000080FECB3741C0CCCCCCEA131D41"
"1110","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0113120900000519","0106000020BD0B0000010000000103000000010000001600000068666666BE9637410000000096131D41989999197E963741606666667A131D41989999197C963741A0999999C3131D4100000080649637416066666638141D4130333333639637410000000048141D419899991964963741A099999961141D41989999196B963741A0999999AB141D413033333376963741403333330B151D4100000080819637414033333353151D41686666E68A96374160666666B4151D41303333B391963741C0CCCCCC1A161D41D0CCCCCC999637410000000052161D41686666E69A963741C0CCCCCC52161D41303333339E963741A099999955161D41686666E6A69637414033333325161D4130333333AE963741606666663A161D41D0CCCCCCB4963741C0CCCCCC0E161D4198999999BF963741A0999999A7151D4198999999CA9637416066666638151D4198999999CA963741A09999992B151D4198999919B5963741403333332B151D4168666666BE9637410000000096131D41"
"1111","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00618409000000957","0106000020BD0B00000100000001030000000100000018000000303333B3D12B3841A0999999C9141D41303333B3D42B3841C0CCCCCCE0141D4168666666D42B38410000000028151D41D0CCCC4CD42B38414033333335151D41303333B3D22B3841000000009A151D41D0CCCCCCCD2B38414033333311161D4100000080C92B38416066666648161D4198999999D32B3841C0CCCCCC4A161D41686666E6DD2B3841000000005C161D41D0CCCCCCE52B38414033333355161D4100000000ED2B38416066666638161D41D0CCCC4CF82B3841000000001A161D41303333B30C2C38416066666610161D41D0CCCC4C172C38410000000002161D41D0CCCCCC1B2C3841A0999999EB151D4130333333212C38414033333393151D41000000001F2C3841403333337B151D4130333333172C3841C0CCCCCC6C151D41D0CCCCCC102C3841C0CCCCCC48151D41000000800C2C38414033333315151D41686666E6052C384100000000D0141D41D0CCCCCCF42B384160666666B8141D41D0CCCCCCE52B384100000000B6141D41303333B3D12B3841A0999999C9141D41"
"1112","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000176959999988284","0106000020BD0B0000010000000103000000010000000700000000000080DB163841C0CCCCCC1A161D4198999999DC16384100000000F6151D41D0CCCC4CD01638414033333333161D41D0CCCCCCCC163841000000005E161D41D0CCCC4CCE163841000000005C161D41D0CCCCCCD9163841000000004E161D4100000080DB163841C0CCCCCC1A161D41"
"1113","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00488989499994909","0106000020BD0B00000100000001030000000100000014000000686666E6E39637414033333353161D4100000080FE9637416066666604161D416866666602973741C0CCCCCCE8151D41989999190597374160666666E6151D41989999990697374100000000DA151D41000000800897374100000000A0151D4130333333099737410000000088151D416866666607973741000000005C151D41303333B3079737414033333341151D4100000080F6963741A099999937151D4100000000E4963741000000002C151D4198999919CF963741A09999992B151D4100000000CF963741A09999993B151D41D0CCCCCCC396374100000000AE151D41686666E6B8963741C0CCCCCC16161D41686666E6B1963741C0CCCCCC44161D41D0CCCCCCC69637416066666680161D41D0CCCC4CCC963741C0CCCCCC86161D41686666E6D59637414033333371161D41686666E6E39637414033333353161D41"
"1114","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","4.96299999941886e-05","0106000020BD0B0000010000000103000000010000000900000030333333D3163841C0CCCCCC76161D41686666E6D81638416066666662161D41686666E6D71638414033333363161D4198999919D51638416066666666161D41D0CCCCCCD0163841000000006C161D4100000000CB163841A099999973161D41303333B3CA163841C0CCCCCC76161D4100000000C9163841403333338B161D4130333333D3163841C0CCCCCC76161D41"
"1115","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00164676999997554","0106000020BD0B00000100000001030000000100000012000000303333B3DF163841000000007A151D41D0CCCCCCDA1638416066666666151D41686666E6D61638414033333367151D41D0CCCCCCC416384100000000C0151D41D0CCCC4CBD163841C0CCCCCCE8151D4100000080B21638410000000024161D4198999999AB163841A099999955161D4168666666AB163841A099999979161D4168666666AD163841A09999998B161D4168666666B4163841A09999997F161D41D0CCCCCCBB163841C0CCCCCC72161D4168666666BF163841606666666E161D4100000080C71638416066666664161D41D0CCCCCCC71638416066666660161D4130333333C8163841000000005C161D41D0CCCC4CCC163841606666662A161D41686666E6DD16384160666666D2151D41303333B3DF163841000000007A151D41"
"1116","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.0381321899999746","0106000020BD0B0000010000000103000000030000007A0000000000000037163841A099999951121D41303333B33B163841403333331B121D410000008023163841403333330B121D4168666666181638414033333305121D416866666610163841606666660A121D41303333B306163841A09999992D121D41303333330E163841C0CCCCCC42121D41686666660B1638416066666628131D410000000004163841000000007C131D4100000000D0153841606666667C141D4168666666AC15384140333333B1141D4198999919AB15384140333333B3141D41D0CCCCCCA9153841A0999999FD141D41D0CCCCCCAF153841A09999994B151D41303333B3A215384160666666FA151D4198999919A11538416066666610161D41D0CCCC4CA0153841C0CCCCCC5A161D41989999198C153841A09999994D161D416866666690153841A0999999EF151D41D0CCCC4C9215384160666666C6151D4100000000A01538414033333369151D41686666669A153841A0999999DF141D41989999999C15384100000000B0141D41686666E69F153841403333336B141D41D0CCCCCCBA153841A09999995D141D41686666E6CA1538414033333323141D41D0CCCC4CD2153841A0999999BD131D4198999999D015384100000000DA121D4168666666D4153841A099999965121D41D0CCCCCCD31538414033333365121D4100000000D31538416066666664121D4100000080D21538414033333363121D4100000000D21538410000000062121D4168666666D11538416066666660121D41686666E6D0153841403333335F121D4130333333D0153841A09999995D121D4198999999CF153841A09999995B121D4168666666C6153841A099999935121D4168666666C2153841C0CCCCCC24121D41D0CCCC4CB81538414033333363121D4198999999B7153841403333337B121D4100000000B2153841606666662A131D41D0CCCC4CA515384100000000D2131D41D0CCCC4CA7153841403333330F141D41989999196615384100000000E8141D41000000005A153841C0CCCCCC02151D419899999956153841606666660A151D41000000804E153841606666661C151D41303333B32A1538410000000042151D4198999919251538414033333309151D41989999994015384100000000EE141D41686666665015384100000000B6141D41000000806A153841A099999993141D41303333B36B1538410000000092141D41989999997C1538416066666648141D41D0CCCC4C8E1538414033333325141D41989999999915384160666666E6131D41D0CCCCCC9F1538414033333385131D41000000809F153841A099999923131D41303333B3A415384140333333F3121D41D0CCCC4CA615384100000000CC121D41D0CCCC4CAA153841C0CCCCCC6A121D41303333B3B8153841C0CCCCCCF6111D4168666666A71538414033333391111D41D0CCCCCCA8153841C0CCCCCCCE111D41000000008615384140333333BB131D410000000074153841C0CCCCCC02141D41000000803D1538414033333375141D410000000032153841606666667A141D419899991923153841A099999981141D41989999991E153841A099999983141D4198999919191538416066666686141D4198999999131538414033333389141D419899999912153841A099999989141D419899999911153841000000008A141D41000000801215384100000000D8141D41686666E60D153841A0999999A9151D41303333B311153841A0999999CD151D41303333331E15384140333333ED151D41989999993D153841C0CCCCCC14161D41000000804F1538414033333339161D41D0CCCCCC6E1538416066666660161D41686666E6851538410000000088161D41989999199F153841C0CCCCCC98161D4130333333AB153841C0CCCCCC9E161D4100000080AD1538414033333397161D41303333B3B1153841000000008A161D4100000000B2153841C0CCCCCC86161D41D0CCCC4CB21538410000000084161D4198999999B4153841000000006E161D4130333333B6153841000000005E161D41D0CCCC4CC21538414033333305161D4198999999C515384160666666EC151D4100000000CE1538414033333333151D4100000000D5153841A099999919151D4100000000E5153841A09999990F151D41D0CCCCCCF11538414033333307151D4198999999F515384100000000D6141D41D0CCCC4C0416384140333333A9141D4198999999181638414033333331141D41686666E62A163841606666661C141D413033333330163841C0CCCCCCE4131D410000000033163841C0CCCCCCD2131D41000000803816384140333333C9131D41686666664316384100000000C8131D41303333B356163841A0999999DD131D41D0CCCCCC5E163841C0CCCCCCE6131D41686666666516384100000000C4131D41989999996916384100000000AE131D4198999999701638414033333351131D413033333385163841403333332B131D4198999919891638416066666608131D41D0CCCC4C75163841A0999999A9121D41D0CCCCCC6B163841A0999999E5121D41989999996216384160666666E8121D419899991956163841A0999999EB121D4198999999521638414033333309131D41D0CCCCCC4C1638414033333339131D4168666666381638410000000010131D410000008036163841403333339B121D4100000000371638410000000056121D410000000037163841A099999951121D410B00000030333333911538416066666648151D41D0CCCCCC8A153841C0CCCCCCB0151D41D0CCCCCC8B153841C0CCCCCCEC151D41D0CCCCCC85153841C0CCCCCC3C161D4168666666771538414033333331161D41D0CCCC4C781538414033333325161D41D0CCCC4C7D15384160666666E4151D41303333338115384160666666B2151D4130333333821538416066666646151D41000000808D153841A09999992F151D4130333333911538416066666648151D410A0000003033333358153841C0CCCCCCFA151D41686666E656153841000000000C161D41303333B355153841606666660A161D4100000080541538410000000008161D41D0CCCCCC4415384100000000EA151D413033333348153841C0CCCCCCB0151D4100000080511538410000000086151D41000000805D1538416066666690151D41686666665D15384160666666B6151D413033333358153841C0CCCCCCFA151D41"
"1117","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00171971000002693","0106000020BD0B0000010000000103000000010000001A000000303333B3D20D38416066666692161D41D0CCCCCCE90D3841606666661C161D4130333333E90D3841C0CCCCCC1A161D41D0CCCCCCE00D3841A0999999FD151D4198999919DC0D384100000000FE151D4130333333CE0D3841A099999913161D4100000080CD0D3841C0CCCCCC14161D4198999919BB0D3841C0CCCCCC26161D4100000080BA0D38414033333327161D41303333B3B90D38414033333327161D4100000000B90D38414033333327161D41D0CCCC4CB80D3841C0CCCCCC26161D4198999999B70D3841C0CCCCCC26161D41303333B3B60D38410000000026161D41686666E6B50D3841C0CCCCCC24161D4130333333A80D3841A099999911161D4100000000A70D38410000000010161D41D0CCCC4CA60D3841606666660E161D4168666666A50D3841000000000C161D4198999919A10D3841C0CCCCCC3C161D4130333333A30D3841A099999957161D4198999919A10D3841A09999995F161D4198999999CE0D384100000000A0161D41686666E6CF0D384160666666A0161D4130333333D10D384140333333A1161D41303333B3D20D38416066666692161D41"
"1118","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000177809999994244","0106000020BD0B0000010000000103000000010000000800000098999919E0963741606666669E161D4130333333E9963741A0999999A7161D41303333B3E79637416066666690161D41303333B3E49637410000000066161D4198999919D8963741C0CCCCCC80161D41D0CCCC4CD2963741000000008E161D4130333333D3963741C0CCCCCC8E161D4198999919E0963741606666669E161D41"
"1119","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00323054999999804","0106000020BD0B00000100000001030000000100000011000000D0CCCC4C05A03641A099999997151D4168666666F89F36410000000076151D41686666E6ED9F3641C0CCCCCC76151D4130333333DF9F3641C0CCCCCCA0151D4168666666CD9F3641A0999999BF151D4100000080C79F36410000000014161D4100000000C89F36414033333355161D41D0CCCCCCC89F3641C0CCCCCCA6161D4198999999C99F364140333333A9161D41D0CCCC4CCA9F364140333333AB161D4100000080D09F364160666666AC161D4198999919D59F3641C0CCCCCC9A161D41D0CCCCCCE19F36410000000084161D4100000000F59F36416066666654161D419899999903A036414033333309161D41303333B303A03641A0999999CD151D41D0CCCC4C05A03641A099999997151D41"
"1120","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","3.71999999648891e-05","0106000020BD0B00000100000001030000000100000007000000303333B3630E3841000000004C161D41D0CCCCCC610E38414033333359161D41D0CCCC4C6A0E3841C0CCCCCCA2161D41D0CCCC4C6C0E384160666666B0161D41303333336B0E3841C0CCCCCCA4161D41303333B3660E38414033333373161D41303333B3630E3841000000004C161D41"
"1121","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.00207414500001922","0106000020BD0B00000100000001030000000100000030000000989999194A2E37416066666664151D41686666E64A2E37414033333389151D41303333B34A2E3741A09999998D151D41303333B34A2E37416066666690151D41D0CCCC4C4A2E37410000000094151D41686666E6472E3741C0CCCCCCA6151D4100000000472E374140333333BB151D41D0CCCC4C482E3741A0999999CB151D41686666E6482E374160666666E4151D4130333333492E374100000000F8151D41D0CCCC4C4A2E37414033333307161D41686666664C2E3741403333331B161D41303333B34F2E37410000000034161D41D0CCCC4C512E37414033333341161D4198999919562E37416066666664161D41000000805B2E37416066666692161D41686666E65B2E37414033333395161D41D0CCCC4C5E2E3741C0CCCCCCB4161D41000000805F2E3741C0CCCCCCB2161D4100000000612E374160666666B0161D4130333333642E3741C0CCCCCC90161D41D0CCCCCC662E3741C0CCCCCC6E161D41D0CCCCCC662E3741000000003E161D41D0CCCCCC672E37414033333327161D4168666666652E3741403333331B161D41D0CCCC4C682E374100000000FC151D41686666E6672E374160666666E2151D4100000080652E374160666666D0151D41D0CCCCCC642E374160666666C0151D4100000080632E3741C0CCCCCCA6151D41D0CCCCCC622E37414033333395151D41D0CCCC4C612E3741403333337F151D41303333335F2E3741C0CCCCCC6A151D41D0CCCCCC5E2E37410000000066151D41D0CCCCCC5C2E3741403333334F151D41303333B35B2E37416066666638151D41303333335B2E37414033333325151D41303333B3592E3741000000001A151D41D0CCCC4C592E37416066666616151D4100000000592E37416066666612151D4198999999552E37416066666624151D4100000000552E3741C0CCCCCC26151D41D0CCCC4C542E3741C0CCCCCC28151D41686666664F2E3741A099999935151D41989999194C2E3741C0CCCCCC4C151D41303333B34B2E3741A09999994F151D41686666664B2E3741C0CCCCCC52151D41989999194A2E37416066666664151D41"
"1122","RESULTS_Reserves",11,"RESULTS Reserves",1,"RESULTS","2021-09-16","Natural Landbase","0.000216579999998752","0106000020BD0B0000010000000103000000010000000800000030333333FA0D3841A09999993B161D4100000000ED0D3841C0CCCCCC22161D4100000000F40D38416066666644161D41D0CCCCCCE20D384100000000B6161D4130333333E70D384140333333BB161D41D0CCCCCCFB0D3841000000003E161D41686666E6FA0D3841C0CCCCCC3C161D4130333333FA0D3841A09999993B161D41"
