"fire_year","fire_number","area_m2","geom"
1919,"215","532794.957522897","0106000020BD0B0000010000000103000000010000006E0000007F6ABC5475B33141DF4F8D9761E91641C74B37297AB33141DD2406014FE9164196438B2CA4B331411F85EBD151E916415A643B7F05B43141B0726811F2E81641F0A7C60BA7B43141D34D621031E81641643BDF0FE6B431419A999999E3E716411283C0AAB5B531412FDD24860AE61641C3F5287C22B63141986E12035DE41641FCA9F13227B631416891ED7C47E416415EBA490C37B63141CBA145362CE416415839B4A865B63141CDCCCC4C26E416412FDD24267AB631416F12834039E416417593184486B63141C976BE9F5BE41641295C8F828FB63141250681158EE41641EC51B8DE9BB63141AE47E17A44E516413BDF4F0D9EB63141B4C876BE8EE51641FA7E6A5C9DB631419A999919E9E51641AE47E1DAA0B63141B4C876BE3BE61641C74B37C9A5B631412B87165986E61641DF4F8D17ACB631410E2DB21DD1E616415C8FC275B5B63141D578E926F3E61641105839D4BEB63141BE9F1A2F15E71641C520B0D2C6B631413BDF4F0D37E71641DD240621D0B63141CDCCCC4C61E71641508D970EDCB631414260E5509CE7164146B6F39DDBB631414260E5D0D5E71641A01A2FBDD6B6314114AE47E137E8164154E3A5DBCFB63141B81E85EBEBE816418B6CE77BC8B631411283C0CA2CE91641273108ACBCB631413F355E3A96E9164146B6F35D9BB631413D0AD72370EA16412DB29D6F84B631418FC2F5A8E8EA16411F85EBB167B6314148E17A9489EB1641759318644CB63141A245B67322EC16417B14AE872DB63141AC1C5AE470EC1641819543AB14B63141F0A7C64B7EEC16415A643BFFF5B53141BC749318B4EC1641560E2D92D9B53141E7FBA9F12BED1641CDCCCC6CD0B53141BA490C8252ED164148E17AD4C2B53141D9CEF7D38BED1641E92631C898B53141A245B673A6EE16413108ACFC73B53141621058B92DEF1641F2D24D8248B53141759318849BEF16412B8716791AB53141B6F3FD54F0EF16419CC420D0E9B43141F2D24D6234F016415EBA49EC9AB4314191ED7CBF74F016416F1283A080B43141105839348AF01641F2D24DC273B4314121B07268CAF01641759318A465B4314175931804FAF016411B2FDD245EB431411F85EB514BF11641AC1C5A645DB43141AC1C5AE4ADF11641FCA9F13262B43141B81E85EB08F216414C3789C166B431418716D9CE84F21641F2D24D225FB43141A4703D8AE6F21641CFF7536356B4314191ED7C3F27F316415C8FC2F546B43141F4FDD4784EF31641BC74937836B431415C8FC2754CF3164108AC1CDA2CB43141355EBA494BF316414E621058DAB33141C520B07249F31641EC51B8FEB3B33141D9CEF75334F316417F6ABC9491B3314108AC1C5A38F31641759318E436B33141CDCCCC4C2DF316417368918DFEB231410AD7A37026F31641C520B0D2E1B2314123DBF97E12F316412FDD2446CDB23141C1CAA1C507F31641B29DEF47C2B231412DB29D6F06F316416DE7FBE9B5B23141736891ED04F3164104560E0DA4B231414C3789C102F3164177BE9F1A9FB23141D578E92602F316410AD7A3708FB2314191ED7C3F00F31641105839D479B23141355EBA49CCF2164121B072A861B231412B8716597FF216418195434B50B231415C8FC2753BF2164196438BAC48B231414260E550E8F11641E3A59BE44BB231411904568ECBF1164177BE9F7A54B23141A01A2FDD7EF116413108AC3C62B2314108AC1C5A43F11641DF4F8DF766B23141894160E52EF11641068195236BB23141736891ED26F116414260E5708FB231419A999999E1F01641F4FDD498C1B23141068195438DF0164152B81E25D9B2314117D9CE7777F01641448B6CE7DCB231417368916D76F01641E7FBA9D1EDB23141295C8FC271F016415A643BFFFCB23141CFF753636BF016418D976E120DB33141A245B6F356F016411D5A649B14B33141378941604DF016419318045618B331418D976E923EF0164117D9CEB72CB33141F853E3A5EDEF16412FDD24A638B331419EEFA7C673EF16411058391447B33141DF4F8D171BEF164139B4C8F63EB3314166666666A3EE1641022B87B63AB33141105839B464EE164196438BEC2CB33141378941E034EE16412B8716F92BB331416ABC749331EE1641105839742BB331418195430B29EE1641EE7C3F1528B331418D976E92F1ED1641DBF97E6A23B33141068195C3A4ED1641E5D0227B21B331411B2FDDA439ED16418B6CE7BB1CB3314166666666D6EC16419EEFA7061DB33141A8C64B37CEEC164154E3A53B20B331416DE7FB2974EC16411283C02A28B33141C3F5285CE9EB16416DE7FBE92FB33141560E2D3277EB1641FED478E934B33141333333B304EB164160E5D06247B331413108AC9C28EA1641713D0A174AB33141448B6C6708EA1641508D972E4DB33141C520B072FCE91641759318C460B33141621058B9B0E916417F6ABC5475B33141DF4F8D9761E91641"
1919,"22","1843471.73471416","0106000020BD0B0000010000000103000000010000003A0000009A999999CC933541819543CB111D2C416ABC7453769335418D976E92C31D2C4183C0CA61489335416F128340221E2C411B2FDD64BB92354123DBF97ECE1E2C4104560E0D7C92354175931844ED1E2C41FA7E6A3CA1913541FCA9F192571F2C411B2FDDA40B9135417B14AEC7661F2C4146B6F3FD3C9035412FDD2446041F2C4183C0CAA1818F35412FDD2406D91E2C417D3F35FEAE8E35412B8716998A1E2C4152B81E85248E35413F355EBA291E2C416F128340DA8D3541D7A3707DDE1D2C4100000000CD8D3541FED478290B1D2C41D34D62D0C98D354154E3A55BD81C2C41D34D62F0FD8D35414E621018121C2C4152B81EC5248E354148E17AD4A61B2C41E9263168508E3541E3A59B845B1B2C4152B81EC5788E3541B81E85EB111B2C418D976ED2878E35417B14AE47021B2C4162105899918E35411B2FDDA4E41A2C4177BE9FDA938E3541E9263188E01A2C41F6285CCFC88E3541E3A59B444E1A2C41713D0A57128F354179E926F11C1A2C41BC749338FD8F35418D976ED2D0182C41A8C64B174F9035415C8FC2B5B5182C416891ED7CD7903541FED478E9B8182C41EC51B89E749135416DE7FBE98B182C4185EB5138F5913541643BDF0F26182C415A643B1F3D923541C1CAA1C58C172C41190456CE44923541D9CEF7D3DD162C41E17A148E9F923541FCA9F11286162C417593182425933541A4703D0AAF152C414C37890146933541643BDF8FB1142C413108AC1C3D933541F2D24DA28D132C41448B6C27609335410C022B47A5122C41DD2406E1A9933541022B87D6E2112C415A643B1FCF933541F6285CCF3E112C41736891ADD7933541D34D629049112C414C3789414D943541B81E85EB89112C4189416005B095354104560E2DCC112C41931804B6279635411904560EAC112C4148E17A94399635411F85EB119B112C411F85EB1126963541448B6CE771122C4123DBF99E0A963541F2D24DE2F3122C41A4703D4A1A963541EE7C3F757D132C41508D97AE119635413F355EFA40142C41AAF1D2EDE5953541D9CEF7D3D4142C41AAF1D24D979535415A643BDFBF152C411904562E6E9535418716D98E5E162C417B14AE275C953541E5D0229BB1172C411B2FDD644C95354133333333D1182C41EC51B8FE24953541CDCCCC4C8F192C410AD7A3F0D29435412FDD24863B1A2C412FDD24269C9435414A0C02EBF61A2C414A0C028B21943541DF4F8D57491C2C41DF4F8D37FD9335410E2DB29DAD1C2C411283C0EAF69335412B871699BA1C2C419A999999CC933541819543CB111D2C41"
1919,"22","1285600.18236162","0106000020BD0B000001000000010300000001000000660000004E621018AF573B41D578E966563C2241A01A2F3DA9573B4123DBF93E2E3C22418195432BA5573B412DB29DAF033C2241B0726871A5573B4146B6F37DDA3B22416891ED9CA8573B41CBA14536B23B22416F128320B0573B415EBA494C8B3B2241F0A7C6ABBB573B41250681957C3B22415839B428C6573B41CDCCCC4C7B3B224196438B6CE7573B4196438B6C733B224114AE4781F9573B4179E926F16F3B224121B072080D583B414A0C02EB6C3B224114AE472117583B41000000C05D3B22412DB29D6F24583B4121B072A8383B2241A69BC4A04C583B41F853E3E5493B2241DD2406A1BE583B41E9263108603B22412DB29D0F86593B416ABC7413913B224175931884EC593B41508D97EEB53B2241894160251A5A3B41AE47E17ACD3B22419A999939235A3B419A999919DE3B2241295C8FC24F5A3B41A8C64BB7F03B22419CC42010BD5A3B41AE47E1FA093C2241759318E4DB5A3B41AC1C5A64103C22411283C08A3D5B3B41105839B4243C22413BDF4FAD935B3B4104560EAD363C2241508D97CEAA5B3B417D3F359E2B3C22410C022B47E35B3B414A0C026B3D3C224152B81EA51E5C3B4114AE4721503C22418195436B2C5C3B41894160A55D3C2241DBF97E2A465C3B41560E2DB27C3C22414A0C022B565C3B41BE9F1A6FA63C2241B0726891625C3B41CBA14536D83C2241000000206B5C3B41D9CEF7934D3D224114AE47C1735C3B41FED478A9E73D22411F85EB317A5C3B4183C0CAE1773E22414A0C02CB755C3B41E5D022DB0D3F2241986E12436A5C3B41378941A0D83F2241E3A59B445E5C3B41F0A7C6CB704022416891ED5C505C3B4121B072E8D540224123DBF9FE325C3B419A9999996841224193180416225C3B41F4FDD4B895412241C3F5281CCD5B3B419A99991957422241FCA9F1F27E5B3B4152B81E85FA422241DD2406A13B5B3B41BE9F1A2F98432241B0726891285B3B41AAF1D2CDCD4322413D0AD7A31F5B3B417D3F359E0644224139B4C856155B3B41E7FBA9B163442241D578E966105B3B4177BE9F5AA2442241E3A59B04135B3B41EE7C3F75CC4422417368912D185B3B41A245B6F3FB4422415A643BBF1E5B3B418195438B1945224179E92651255B3B4160E5D022374522412DB29DAF245B3B41AAF1D2CD644522418195432B1D5B3B41A8C64BB78B452241621058D9015B3B41DF4F8DD7DE452241F0A7C68BCC5A3B41F4FDD4784E462241D578E926A85A3B413F355EFA904622418FC2F508725A3B418B6CE77BD2462241AE47E1BA295A3B411B2FDD64E046224106819563E1593B41560E2DF2DB462241E5D022FBAD593B416ABC7493C24622414260E57079593B41DBF97EEA91462241C74B37E930593B41E17A14AE3146224123DBF93EDE583B41DD240641CE452241986E12A3B5583B4152B81EC59C45224183C0CA21A3583B41BA490C02804522417368914D8D583B414E6210184245224108AC1C3A74583B4146B6F3BD0745224114AE474161583B4114AE4761B8442241190456CE58583B414E6210187A4422410AD7A3D04D583B414A0C026B36442241986E124348583B418195430BF9432241BA490C8244583B41F853E3A5B7432241CBA1453647583B41759318C45C43224146B6F3FD49583B419A99999926432241333333534B583B41AE47E1FAEF4222417368918D4F583B41C1CAA145BA42224177BE9F3A55583B41E3A59B048542224185EB51185D583B4114AE47A15942224183C0CA4164583B4179E9263137422241E5D022FB6E583B4177BE9F5AFA4122416666666675583B41295C8F82CE4122419EEFA74679583B419EEFA7469D41224108AC1C3A76583B41E17A14EE52412241E17A14CE6A583B4106819503EF4022415A643BFF4A583B41CFF753A34D4022418FC2F5883F583B41A01A2F5DD73F2241B81E85EB31583B4125068195693F224154E3A51B2D583B410E2DB29D353F224146B6F3FD23583B413D0AD7A3123F2241333333930B583B41AE47E1FABC3E2241378941E0FF573B41BA490C42823E2241448B6C27EC573B41D7A3707D293E2241DF4F8D57E7573B41C1CAA185F53D22410AD7A3B0E0573B41A8C64B37B33D224100000020DF573B41BE9F1AAF7B3D2241B29DEFA7DE573B4125068115493D2241EC51B8FEDB573B41EC51B89E0C3D22415EBA492CD2573B414E621098F23C2241022B8776C1573B414260E5D0D13C224121B072A8B8573B41DD240601983C2241FCA9F1F2B0573B4137894120633C22414E621018AF573B41D578E966563C2241"
1919,"239","1186445.65305099","0106000020BD0B0000010000000103000000010000001F000000D578E9E6B39B30410E2DB21DD4191E4166666606509C3041EE7C3FB556191E4106819563C29C3041448B6CE78B181E41DF4F8D977D9D30416DE7FBA932171E41C3F528BC209E30415839B4C8D7151E4191ED7CDF749E3041B81E85EB23151E41D9CEF773739E30414E62105834151E417B14AEC7C79E3041FCA9F15217161E416891ED9C289F3041CFF753E387171E418716D94E729F30411904560E1F191E41986E12C3EC9F304160E5D0221E1B1E41894160E55EA030419CC420B0AE1E1E4117D9CED7A1A030413108AC9C6D201E41508D970E05A13041448B6C67A7221E41B6F3FDF449A13041BA490C0294251E41F4FDD4D847A13041643BDF4F76271E413BDF4FAD59A13041EE7C3FB51D291E41FA7E6A5C23A130413BDF4F0DC02A1E4185EB51B8E0A03041EC51B89EAC2B1E4146B6F3FD9DA030415839B448AD2C1E4117D9CE7748A03041EC51B89EE32C1E41C3F5285C969F30418B6CE77B4A2C1E415A643BDF379F30419CC42030B72B1E416ABC7493AE9E3041A69BC420492B1E41D578E9064E9E30419EEFA7469C291E417B14AE27289E3041FED478E943281E411283C0EAE89D3041E3A59BC420261E416891ED7CF59C30416ABC7413CD201E41508D970E889C3041B0726811E31E1E41A01A2F3D5F9C304154E3A51B3A1D1E41D578E9E6B39B30410E2DB21DD4191E41"
1919,"24","1989055.90270351","0106000020BD0B00000100000001030000000100000055000000E17A140EF6463641BA490C42B9182B412DB29D8F754636419CC42070E5172B418D976E52404636419A9999594B172B41D7A3705D30463641B4C8763ED5162B4146B6F31D374636415839B488F0152B4196438BEC4546364152B81E0572152B417D3F357E57463641C74B3789BA142B4106819583A846364117D9CE3771132B41AC1C5A6415473641E17A142E02122B410AD7A3904B47364104560EED7C112B416DE7FB499A473641333333736F112B41B6F3FDF4FD47364196438BACCA112B41FCA9F1F297483641E7FBA9F1F6112B418195436B0F493641986E1243C6112B41022B87D67A49364137894120DB112B4183C0CA21C0493641A245B6F383112B412731088C344A3641736891ADDF102B41DF4F8D37804A3641EC51B89E5E102B4133333313C14A3641B6F3FD54B00F2B41DF4F8D37EF4A3641666666E6C40E2B41F6285CCF624B3641BC749398D80D2B4191ED7C1F1C4C3641D9CEF753DA0B2B41A01A2F9D8E4C3641B81E856BF9092B41D578E9A6EF4C36419EEFA74626092B419CC420D07B4D3641C74B37C9B1082B4189416085FF4D36414A0C02EB91082B41A69BC480694F3641B072689176092B41B81E850B5E503641A69BC420610A2B4121B072A8CC503641F4FDD4F83F0B2B41FCA9F1B2CF50364148E17A94B30B2B41B4C8763EC25036414E621098150C2B4177BE9FFAA9503641EC51B85E4A0C2B4185EB5138815036413BDF4F8D6D0C2B413BDF4FAD22503641EC51B81E5B0C2B41E17A148E5D4F3641D34D6210D00B2B41F6285C8F604E3641AC1C5A243A0B2B414E6210B8194E3641D122DB79570B2B4110583974D74D364162105839220C2B416ABC74D3B34D3641CDCCCC4C8E0C2B4117D9CE97624D3641E3A59B44810D2B41DF4F8D97384D3641FA7E6A3C170E2B41A245B613244D364160E5D062B10E2B41A8C64BD71D4D3641643BDF8F310F2B4100000000304D3641D7A3703DD30F2B41DD240681574D3641643BDFCF22102B413D0AD7E3744D36418FC2F5E836102B411283C0EAE34D3641448B6CE75A102B41B6F3FDB4144E3641FED478E99D102B418FC2F5E8534E3641FA7E6A3C1D112B4108AC1CBA754E36415C8FC27588112B41A4703D2A914E36418D976E921D122B41DBF97E6A9B4E3641022B8756AF122B41DD240641974E3641355EBAC904132B414260E5105C4E3641D578E96697132B4148E17A34E34D364100000080E4132B4196438B2C954D3641508D97AEE3132B41C74B3709384D3641F0A7C6CBB4132B41CBA14576794C3641C520B03256132B417368916DA94A3641333333F3FB122B41B4C8769EE4493641B6F3FD941D132B411B2FDDC46B493641D7A370BD6A132B4148E17A74304936419A999919A7132B41022B8776EF4836413108AC1CFF132B41BE9F1A8FC7483641C976BE5F6A142B4191ED7C5FB24836410C022BC712152B41DD2406C1AB4836412FDD24C64D162B415A643B3FB84836414E6210180B172B41295C8FE2E44836410C022B87A3172B41BE9F1A0F66493641CFF7532369182B41713D0A77C8493641448B6C2737192B41E92631E8FF493641FCA9F1D2FC192B41068195E32A4A364108AC1CDAC21B2B418D976E32544A36411283C0CAF81C2B41D578E9C6584A3641A245B633A61D2B412731088C524A364183C0CA61261E2B41D122DB59264A3641AAF1D2CD901E2B415839B448084A3641EE7C3FF58A1E2B41713D0AB7DE49364137894120661E2B419EEFA7869F493641B6F3FDD4E61D2B412731082C4E4936417D3F35DEC51C2B41A4703DAAA9483641000000405B1B2B4110583934244836414260E5D0941A2B418195432BA847364108AC1C1A181A2B417B14AEC757473641D7A3707D95192B41E17A140EF6463641BA490C42B9182B41"
1919,"242","510440.572138186","0106000020BD0B00000100000001030000000100000024000000643BDF0FC7A82E41DBF97E2A6B602241F853E3A5B8A72E417D3F355E83602241E17A14AE36A72E41448B6CA7626022419CC420F0B9A62E419A99995921602241C976BE9F7BA62E41DD240681BF5F2241C1CAA1C52DA62E413BDF4F4D145F2241105839B40EA62E419CC42070795E2241666666A609A62E415EBA494CCE5D2241355EBA090FA62E4152B81E45F25C22410E2DB29D33A62E411F85EB91265C22416891ED7C48A62E414E621018D55B224179E926318CA62E41D34D6210635B2241A245B6B3B0A62E41E5D022DBE85A22415C8FC275F4A62E417B14AEC73D5A22419EEFA7C62DA72E41DF4F8D97C35922415EBA494C86A72E41E17A146E49592241C520B03203A82E41D578E9E6EF582241448B6C27CEA82E41C520B0B26D5822417B14AE074BA92E4152B81EC53458224133333333B7AA2E417368912DCB5722414C37894187AB2E4125068115BB5722411F85EB913CAC2E41C3F528DC9E572241713D0AD77DAB2E41448B6CA75C5822414C3789812AAB2E412B871659F75822417D3F359ECCAA2E41A245B6F3345A2241B81E856B98AA2E413D0AD723175B2241986E12C38CAA2E41F6285CCF225B22416891ED3C4EAA2E416891EDFC9C5B2241DBF97E6A24AA2E41A69BC420815C22411904568E14AA2E41A4703D0A8E5D22419A99999919AA2E41E9263108315E22414260E59004AA2E41D7A3707D255F22410E2DB2DDF4A92E414A0C026B8F5F2241333333F391A92E41D34D6290096022415839B44834A92E411F85EBD152602241643BDF0FC7A82E41DBF97E2A6B602241"
1919,"41","140188.443515098","0106000020BD0B0000010000000103000000010000001E000000AAF1D24DEAEE3441F0A7C68B52842141BA490C020EEF34416DE7FBE9CC842141DBF97E2A36EF34410C022B47538521410AD7A37087EF3441E7FBA9B1DF852141BC749378E1EF3441EC51B85E4A8621418D976E72E4EF344177BE9FDA4B86214152B81E45F0EF3441A8C64BB7738621413BDF4F0D0DF03441448B6C67CD8621418B6CE7BB31F03441FA7E6A7C49872141B29DEF8743F034413BDF4F0DAB872141BC7493B851F034413BDF4F0D45882141DF4F8D3742F0344179E926B1C7882141CBA1451623F034411F85EBD100892141D34D6210F9EF34413D0AD763EC8821415A643BBFC9EF3441B4C876BE6E882141C1CAA105A4EF344146B6F3FD0E882141713D0A375DEF3441A69BC4E0A0872141E17A146E24EF3441931804562B87214110583954D4EE3441E5D0229BC086214152B81E45A2EE34411283C0CA63862141C3F528FC75EE34412B871699E6852141C976BE1F50EE3441E5D022DB608521413F355EFA3AEE34418D976E92DD8421410C022B473CEE3441250681156784214148E17A144DEE3441E5D0221B14842141C520B0D268EE344117D9CEF7E38321412B8716F999EE34417F6ABCF4DC83214121B07208AEEE344160E5D022018421414260E5F0D1EE3441F2D24D623F842141AAF1D24DEAEE3441F0A7C68B52842141"
1932,"225","14680.6164370105","0106000020BD0B00000100000001030000000100000009000000C74B37E958EC3741C74B3789DE8F23418B6CE71B8CEC374133333333DA8F2341C1CAA185ADEC37411283C0CA0190234114AE4761C0EC3741C74B3709769023410C022BC797EC374123DBF9BECC90234104560E8D5FEC37419CC420F0CF902341BA490C023AEC3741FED4786997902341BE9F1A0F18EC37418B6CE7BB1F902341C74B37E958EC3741C74B3789DE8F2341"
1919,"245","598055.812490573","0106000020BD0B0000010000000103000000010000003D0000004E6210B859973241C3F5285C50FA1C4179E92671619732411904560E6BFA1C417368912D7A97324148E17A94E9FA1C41CFF753C39D973241E9263108D8FB1C41A245B633B3973241FCA9F152D0FC1C4191ED7CBFD3973241A69BC42020FE1C4148E17AB40A983241A4703D0A4FFF1C4177BE9F7A6A983241AE47E17A3B001D410C022B47C1983241A4703D8AC4001D41508D972E02993241B29DEFA73D011D41355EBA29349932415A643BDF09021D41D122DB994F99324179E9263103031D414C3789A158993241250681151E041D4154E3A5FB5799324154E3A51B5B041D41B6F3FD945099324148E17A94F0041D410681952345993241BA490C0297061D41508D976E3F9932412DB29D6F2D081D417B14AE673A993241E3A59BC400091D419318043631993241AC1C5A64D3091D4183C0CAE121993241022B8796580A1D4179E926910E99324183C0CA21CC0A1D411904566EFB9832411D5A64BB2E0B1D4154E3A5BBEC983241C976BE9F780B1D41A4703D4AC9983241DD240681B60B1D41EE7C3F758B98324121B072E8EF0B1D41B4C8769E579832418195438B110C1D41F4FDD4F81F983241DF4F8D97100C1D41C3F5285CEF9732414E621058080C1D417B14AE87C7973241D578E926D70B1D41AC1C5A8496973241D122DB79710B1D41CBA145D6869732417F6ABC74110B1D417B14AEE7789732417B14AEC78F0A1D4125068195699732415A643BDF0D0A1D41DF4F8D975C973241F0A7C6CBB6091D4148E17AF44997324191ED7C3F67091D41986E12A32A9732410C022B8726091D415C8FC2B5F69632418195438B49081D41AE47E15ACD9632419EEFA746A1071D418716D9EEAE963241931804D60B071D41378941008E963241986E12835C061D417B14AEC77A9632418B6CE77BC0051D418195432B6696324185EB513824051D41A01A2F1D57963241666666E688041D416ABC74134A963241BA490C82B2031D414C3789E147963241FED47869F7021D41BA490CE24A963241F853E3255F021D419CC420104B963241BC74931847011D41713D0A1746963241E92631888B001D413BDF4FED47963241CDCCCC4C5AFF1C41AE47E19A4E9632415839B4C86DFE1C41F6285CEF50963241BA490C8291FD1C413108AC5C5C963241E17A142EF2FC1C41894160A56E963241DD2406815CFC1C416F1283008F963241FA7E6A3CB8FB1C413108ACDCAB9632419EEFA74657FB1C41B4C8765ECE9632415839B4C8EEFA1C41CDCCCC0CEB963241E3A59BC49EFA1C41C520B012069732412DB29DEF67FA1C41E3A59BE4289732412B87165965FA1C4117D9CE7743973241378941E058FA1C414E6210B859973241C3F5285C50FA1C41"
1919,"254a","219173.451801791","0106000020BD0B0000010000000103000000010000003E000000621058F97FD93141A4703D8A5E3C17412DB29D8F5ED93141068195432A3C174152B81EE537D93141B29DEFA7EA3B1741931804762CD9314179E92631D93B1741378941601FD93141C74B3789B73B17418B6CE75B1BD93141FA7E6ABC813B1741BA490C221CD931412DB29DEF213B17416DE7FB8927D93141931804D6C83A1741B81E85EB29D931411904568E7E3A17412DB29D6F2AD931419CC420B03E3A17416891ED1C2FD93141C1CAA1C5B4391741BC7493B837D93141F0A7C64B6B39174108AC1CDA3ED93141B6F3FD54FC381741621058B945D93141AAF1D24DAD3817414E6210184CD93141295C8F422E3817412731084C50D93141CFF753E3DE371741448B6C0751D9314121B07268843717410C022B2750D93141FED4786914371741B07268D151D931413F355EBAB43617412B87163953D93141D122DBF97436174185EB51B85FD9314106819543713617415C8FC2F575D931413D0AD72374361741C976BE7F99D93141B07268117E361741894160A5BED93141986E12839D3617419A999919ECD93141B4C876BE98361741A01A2F1D10DA3141A69BC420683617410C022B0731DA3141AC1C5A646C36174123DBF9BE5CDA31418D976E12623617413333333380DA3141F853E3A576361741AAF1D24DAFDA314148E17A148236174133333373D4DA3141C74B3789A1361741E3A59BC4EFDA31418195430BC5361741EE7C3F9500DB314114AE47E1D1361741355EBAA90FDB31416DE7FB29D9361741560E2D7226DB3141D7A370BD06371741A01A2FBD38DB3141D34D621039371741A01A2F3D50DB31415EBA490C7C371741F6285C4F64DB314177BE9F9AAE3717410C022B077DDB3141BA490C0237381741C976BE5F8BDB3141E3A59BC4983817411D5A649B90DB31416891EDFC13391741AE47E17A91DB31416891EDFC8339174146B6F37D8EDB31417B14AEC7183A1741F2D24D8289DB3141A245B6F3C73A1741A245B6B381DB3141BE9F1A2F1C3B1741A245B6F372DB3141105839345A3B1741EC51B8BE64DB3141DBF97EEAC23B1741022B87F65BDB314104560EAD213C17416210583953DB31410E2DB21D7B3C17417D3F357E45DB31415839B448A93C1741CBA1457634DB3141F6285C0FB73C17412FDD24E61EDB3141666666E6CE3C17415C8FC255FFDA3141022B8716003D1741D122DB99DCDA314121B072E8003D1741AAF1D24DB8DA3141AC1C5AE4E63C174160E5D08291DA3141D7A3703DB73C1741A4703D2A65DA3141986E1283A13C17418B6CE79B40DA31417368916DA73C17413BDF4F8D11DA3141E17A14AE963C17411B2FDD24F8D931412DB29D6F633C1741C1CAA1C5D9D931416891ED7C6F3C1741621058F97FD93141A4703D8A5E3C1741"
1919,"25c","1317072.17713303","0106000020BD0B0000010000000103000000010000003C00000060E5D0022BFB32418B6CE7BB89D02941F4FDD4581BFB32410AD7A3B05ED0294121B072C8F6FA32410681958331D02941B29DEFE7B3FA3241560E2DB22AD0294114AE47C198FA32415839B408D5CF2941DD2406213CFA32410AD7A37041CF294139B4C89600FA32415839B408BFCE29419EEFA786C8F932410E2DB29D58CE2941C1CAA14584F93241AC1C5A24E3CD2941713D0A377AF93241378941A0DBCC294148E17A74BCF93241508D976EB2CB2941759318E4FBF93241D122DB79F7CA2941EC51B8FE71FA3241643BDF0FDACA2941250681B5C7FA3241B29DEFE78FCA294196438B4C1AFB32416891EDFC1BCA294196438BAC77FB324100000040EEC92941273108CCBFFB3241FED47829CCC92941CDCCCC4C20FC3241560E2D32C8C929418941608553FC32413F355EFAA3C9294179E926917BFC324189416025EDC92941295C8FA2C2FC3241448B6C67F4C929411D5A64FBF8FC32417F6ABCF4F9C92941AC1C5A843BFD32411F85EB910ECA29411058397470FD3241B4C8763E4BCA294139B4C896B9FD3241A01A2F9DA5CA2941B6F3FD140BFE3241DF4F8DD700CB29411B2FDD6458FE32411B2FDDA45BCB29416891EDBC87FE324106819503CFCB2941D9CEF7F3EAFE3241448B6C67A8CC294185EB513809FF32414E6210D827CD2941000000201FFF32417368916DA6CD2941BA490C6235FF32411D5A643B17CE29415839B42840FF32416DE7FB695DCE294152B81E653EFF3241643BDF4FA2CE2941AE47E11A40FF3241560E2D3203CF294152B81E8542FF3241C1CAA18548CF2941B29DEF874BFF324108AC1C9AD3CF29416891ED3C46FF32418195434BA2D02941B07268114BFF3241560E2DF22CD129418941606525FF3241C976BEDFCED1294191ED7C1FEAFE3241621058398AD229413108ACBCBAFE3241F2D24DA2BCD22941EE7C3F1557FE3241713D0A973CD3294152B81E8523FE32416ABC74936ED329412B8716D9FCFD32414260E51094D329415EBA498CEEFD3241508D97AED7D32941560E2DF2D8FD324108AC1C1AF1D3294146B6F39D9BFD3241E5D0225B59D429413BDF4FED5CFD3241E7FBA9F152D4294146B6F37D3BFD32419EEFA7864FD429419A99995920FD324154E3A5DBF9D329411283C0CAFBFC324196438BACCCD32941A69BC4A0C8FC3241E5D0221B4BD329411F85EBF1A0FC324121B07228F4D229410C022BE770FC3241E5D0225B9CD22941FCA9F152FDFB32414C378981B3D129410C022B47CDFB3241EE7C3FB55BD12941A8C64BB7A8FB32417B14AE872ED12941C74B37C973FB32410E2DB2DDF1D0294160E5D0022BFB32418B6CE7BB89D02941"
